dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,continentExp
15/01/2020,15,1,2020,0,0,Algeria,DZ,Africa
14/01/2020,14,1,2020,0,0,Algeria,DZ,Africa
13/01/2020,13,1,2020,0,0,Algeria,DZ,Africa
12/01/2020,12,1,2020,0,0,Algeria,DZ,Africa
11/01/2020,11,1,2020,0,0,Algeria,DZ,Africa
10/01/2020,10,1,2020,0,0,Algeria,DZ,Africa
09/01/2020,9,1,2020,0,0,Algeria,DZ,Africa
08/01/2020,8,1,2020,0,0,Algeria,DZ,Africa
07/01/2020,7,1,2020,0,0,Algeria,DZ,Africa
06/01/2020,6,1,2020,0,0,Algeria,DZ,Africa
05/01/2020,5,1,2020,0,0,Algeria,DZ,Africa
04/01/2020,4,1,2020,0,0,Algeria,DZ,Africa
03/01/2020,3,1,2020,0,0,Algeria,DZ,Africa
02/01/2020,2,1,2020,0,0,Algeria,DZ,Africa
01/01/2020,1,1,2020,0,0,Algeria,DZ,Africa
31/12/2019,31,12,2019,0,0,Algeria,DZ,Africa
01/07/2020,1,7,2020,0,0,Andorra,AD,Europe
30/06/2020,30,6,2020,0,0,Andorra,AD,Europe
29/06/2020,29,6,2020,0,0,Andorra,AD,Europe
28/06/2020,28,6,2020,0,0,Andorra,AD,Europe
27/06/2020,27,6,2020,0,0,Andorra,AD,Europe
26/06/2020,26,6,2020,0,0,Andorra,AD,Europe
25/06/2020,25,6,2020,0,0,Andorra,AD,Europe
24/06/2020,24,6,2020,0,0,Andorra,AD,Europe
23/06/2020,23,6,2020,0,0,Andorra,AD,Europe
22/06/2020,22,6,2020,0,0,Andorra,AD,Europe
21/06/2020,21,6,2020,0,0,Andorra,AD,Europe
20/06/2020,20,6,2020,0,0,Andorra,AD,Europe
19/06/2020,19,6,2020,1,0,Andorra,AD,Europe
18/06/2020,18,6,2020,0,0,Andorra,AD,Europe
17/06/2020,17,6,2020,1,1,Andorra,AD,Europe
16/06/2020,16,6,2020,0,0,Andorra,AD,Europe
15/06/2020,15,6,2020,0,0,Andorra,AD,Europe
14/06/2020,14,6,2020,0,0,Andorra,AD,Europe
13/06/2020,13,6,2020,1,0,Andorra,AD,Europe
12/06/2020,12,6,2020,0,0,Andorra,AD,Europe
11/06/2020,11,6,2020,0,0,Andorra,AD,Europe
10/06/2020,10,6,2020,0,0,Andorra,AD,Europe
09/06/2020,9,6,2020,0,0,Andorra,AD,Europe
08/06/2020,8,6,2020,0,0,Andorra,AD,Europe
07/06/2020,7,6,2020,0,0,Andorra,AD,Europe
06/06/2020,6,6,2020,0,0,Andorra,AD,Europe
05/06/2020,5,6,2020,1,0,Andorra,AD,Europe
04/06/2020,4,6,2020,7,0,Andorra,AD,Europe
03/06/2020,3,6,2020,79,0,Andorra,AD,Europe
02/06/2020,2,6,2020,1,0,Andorra,AD,Europe
01/06/2020,1,6,2020,0,0,Andorra,AD,Europe
31/05/2020,31,5,2020,0,0,Andorra,AD,Europe
30/05/2020,30,5,2020,1,0,Andorra,AD,Europe
29/05/2020,29,5,2020,0,0,Andorra,AD,Europe
28/05/2020,28,5,2020,0,0,Andorra,AD,Europe
27/05/2020,27,5,2020,0,0,Andorra,AD,Europe
26/05/2020,26,5,2020,0,0,Andorra,AD,Europe
25/05/2020,25,5,2020,1,0,Andorra,AD,Europe
24/05/2020,24,5,2020,0,0,Andorra,AD,Europe
23/05/2020,23,5,2020,0,0,Andorra,AD,Europe
22/05/2020,22,5,2020,0,0,Andorra,AD,Europe
21/05/2020,21,5,2020,1,0,Andorra,AD,Europe
20/05/2020,20,5,2020,0,0,Andorra,AD,Europe
19/05/2020,19,5,2020,0,0,Andorra,AD,Europe
18/05/2020,18,5,2020,0,0,Andorra,AD,Europe
17/05/2020,17,5,2020,0,2,Andorra,AD,Europe
16/05/2020,16,5,2020,0,0,Andorra,AD,Europe
15/05/2020,15,5,2020,1,0,Andorra,AD,Europe
14/05/2020,14,5,2020,2,1,Andorra,AD,Europe
13/05/2020,13,5,2020,2,0,Andorra,AD,Europe
12/05/2020,12,5,2020,1,0,Andorra,AD,Europe
11/05/2020,11,5,2020,1,0,Andorra,AD,Europe
10/05/2020,10,5,2020,2,1,Andorra,AD,Europe
09/05/2020,9,5,2020,0,0,Andorra,AD,Europe
08/05/2020,8,5,2020,1,1,Andorra,AD,Europe
07/05/2020,7,5,2020,0,0,Andorra,AD,Europe
06/05/2020,6,5,2020,1,1,Andorra,AD,Europe
05/05/2020,5,5,2020,2,0,Andorra,AD,Europe
04/05/2020,4,5,2020,1,1,Andorra,AD,Europe
03/05/2020,3,5,2020,1,1,Andorra,AD,Europe
02/05/2020,2,5,2020,1,1,Andorra,AD,Europe
01/05/2020,1,5,2020,2,0,Andorra,AD,Europe
30/04/2020,30,4,2020,0,1,Andorra,AD,Europe
29/04/2020,29,4,2020,0,1,Andorra,AD,Europe
28/04/2020,28,4,2020,3,0,Andorra,AD,Europe
27/04/2020,27,4,2020,7,0,Andorra,AD,Europe
26/04/2020,26,4,2020,2,0,Andorra,AD,Europe
25/04/2020,25,4,2020,7,3,Andorra,AD,Europe
24/04/2020,24,4,2020,1,0,Andorra,AD,Europe
23/04/2020,23,4,2020,6,0,Andorra,AD,Europe
22/04/2020,22,4,2020,0,1,Andorra,AD,Europe
21/04/2020,21,4,2020,4,0,Andorra,AD,Europe
20/04/2020,20,4,2020,9,1,Andorra,AD,Europe
19/04/2020,19,4,2020,8,0,Andorra,AD,Europe
18/04/2020,18,4,2020,14,2,Andorra,AD,Europe
17/04/2020,17,4,2020,9,0,Andorra,AD,Europe
16/04/2020,16,4,2020,14,2,Andorra,AD,Europe
15/04/2020,15,4,2020,13,2,Andorra,AD,Europe
14/04/2020,14,4,2020,8,0,Andorra,AD,Europe
13/04/2020,13,4,2020,16,1,Andorra,AD,Europe
12/04/2020,12,4,2020,21,2,Andorra,AD,Europe
11/04/2020,11,4,2020,18,1,Andorra,AD,Europe
10/04/2020,10,4,2020,19,2,Andorra,AD,Europe
09/04/2020,9,4,2020,19,1,Andorra,AD,Europe
08/04/2020,8,4,2020,19,1,Andorra,AD,Europe
07/04/2020,7,4,2020,25,3,Andorra,AD,Europe
06/04/2020,6,4,2020,35,1,Andorra,AD,Europe
05/04/2020,5,4,2020,27,1,Andorra,AD,Europe
04/04/2020,4,4,2020,11,1,Andorra,AD,Europe
03/04/2020,3,4,2020,38,1,Andorra,AD,Europe
02/04/2020,2,4,2020,14,2,Andorra,AD,Europe
01/04/2020,1,4,2020,6,4,Andorra,AD,Europe
31/03/2020,31,3,2020,36,2,Andorra,AD,Europe
30/03/2020,30,3,2020,26,2,Andorra,AD,Europe
29/03/2020,29,3,2020,41,1,Andorra,AD,Europe
28/03/2020,28,3,2020,43,0,Andorra,AD,Europe
27/03/2020,27,3,2020,36,3,Andorra,AD,Europe
26/03/2020,26,3,2020,24,0,Andorra,AD,Europe
25/03/2020,25,3,2020,31,0,Andorra,AD,Europe
24/03/2020,24,3,2020,20,0,Andorra,AD,Europe
23/03/2020,23,3,2020,25,0,Andorra,AD,Europe
22/03/2020,22,3,2020,13,0,Andorra,AD,Europe
21/03/2020,21,3,2020,0,0,Andorra,AD,Europe
20/03/2020,20,3,2020,22,0,Andorra,AD,Europe
19/03/2020,19,3,2020,39,0,Andorra,AD,Europe
18/03/2020,18,3,2020,0,0,Andorra,AD,Europe
17/03/2020,17,3,2020,9,0,Andorra,AD,Europe
16/03/2020,16,3,2020,3,0,Andorra,AD,Europe
14/03/2020,14,3,2020,1,0,Andorra,AD,Europe
03/03/2020,3,3,2020,1,0,Andorra,AD,Europe
01/07/2020,1,7,2020,8,2,Angola,AO,Africa
30/06/2020,30,6,2020,9,0,Angola,AO,Africa
29/06/2020,29,6,2020,23,1,Angola,AO,Africa
28/06/2020,28,6,2020,32,0,Angola,AO,Africa
27/06/2020,27,6,2020,15,0,Angola,AO,Africa
26/06/2020,26,6,2020,8,0,Angola,AO,Africa
25/06/2020,25,6,2020,3,0,Angola,AO,Africa
24/06/2020,24,6,2020,3,1,Angola,AO,Africa
23/06/2020,23,6,2020,7,0,Angola,AO,Africa
22/06/2020,22,6,2020,4,1,Angola,AO,Africa
21/06/2020,21,6,2020,6,0,Angola,AO,Africa
20/06/2020,20,6,2020,11,1,Angola,AO,Africa
19/06/2020,19,6,2020,0,0,Angola,AO,Africa
18/06/2020,18,6,2020,13,1,Angola,AO,Africa
17/06/2020,17,6,2020,0,0,Angola,AO,Africa
16/06/2020,16,6,2020,2,0,Angola,AO,Africa
15/06/2020,15,6,2020,2,0,Angola,AO,Africa
14/06/2020,14,6,2020,8,1,Angola,AO,Africa
13/06/2020,13,6,2020,12,0,Angola,AO,Africa
12/06/2020,12,6,2020,5,1,Angola,AO,Africa
11/06/2020,11,6,2020,17,0,Angola,AO,Africa
10/06/2020,10,6,2020,4,0,Angola,AO,Africa
09/06/2020,9,6,2020,1,0,Angola,AO,Africa
08/06/2020,8,6,2020,5,0,Angola,AO,Africa
07/06/2020,7,6,2020,0,0,Angola,AO,Africa
06/06/2020,6,6,2020,0,0,Angola,AO,Africa
05/06/2020,5,6,2020,0,0,Angola,AO,Africa
04/06/2020,4,6,2020,0,0,Angola,AO,Africa
03/06/2020,3,6,2020,0,0,Angola,AO,Africa
02/06/2020,2,6,2020,0,0,Angola,AO,Africa
01/06/2020,1,6,2020,2,0,Angola,AO,Africa
31/05/2020,31,5,2020,7,0,Angola,AO,Africa
30/05/2020,30,5,2020,4,0,Angola,AO,Africa
29/05/2020,29,5,2020,2,0,Angola,AO,Africa
28/05/2020,28,5,2020,0,0,Angola,AO,Africa
27/05/2020,27,5,2020,2,0,Angola,AO,Africa
26/05/2020,26,5,2020,0,0,Angola,AO,Africa
25/05/2020,25,5,2020,9,1,Angola,AO,Africa
24/05/2020,24,5,2020,0,0,Angola,AO,Africa
23/05/2020,23,5,2020,2,0,Angola,AO,Africa
22/05/2020,22,5,2020,6,0,Angola,AO,Africa
21/05/2020,21,5,2020,2,1,Angola,AO,Africa
20/05/2020,20,5,2020,2,0,Angola,AO,Africa
19/05/2020,19,5,2020,0,0,Angola,AO,Africa
18/05/2020,18,5,2020,0,0,Angola,AO,Africa
17/05/2020,17,5,2020,0,0,Angola,AO,Africa
16/05/2020,16,5,2020,0,0,Angola,AO,Africa
15/05/2020,15,5,2020,3,0,Angola,AO,Africa
14/05/2020,14,5,2020,0,0,Angola,AO,Africa
13/05/2020,13,5,2020,0,0,Angola,AO,Africa
12/05/2020,12,5,2020,0,0,Angola,AO,Africa
11/05/2020,11,5,2020,2,0,Angola,AO,Africa
10/05/2020,10,5,2020,0,0,Angola,AO,Africa
09/05/2020,9,5,2020,7,0,Angola,AO,Africa
08/05/2020,8,5,2020,0,0,Angola,AO,Africa
07/05/2020,7,5,2020,0,0,Angola,AO,Africa
06/05/2020,6,5,2020,1,0,Angola,AO,Africa
05/05/2020,5,5,2020,0,0,Angola,AO,Africa
04/05/2020,4,5,2020,0,0,Angola,AO,Africa
03/05/2020,3,5,2020,6,0,Angola,AO,Africa
02/05/2020,2,5,2020,2,0,Angola,AO,Africa
01/05/2020,1,5,2020,0,0,Angola,AO,Africa
30/04/2020,30,4,2020,0,0,Angola,AO,Africa
29/04/2020,29,4,2020,0,0,Angola,AO,Africa
28/04/2020,28,4,2020,1,0,Angola,AO,Africa
27/04/2020,27,4,2020,1,0,Angola,AO,Africa
26/04/2020,26,4,2020,0,0,Angola,AO,Africa
25/04/2020,25,4,2020,0,0,Angola,AO,Africa
24/04/2020,24,4,2020,1,0,Angola,AO,Africa
23/04/2020,23,4,2020,0,0,Angola,AO,Africa
22/04/2020,22,4,2020,0,0,Angola,AO,Africa
21/04/2020,21,4,2020,0,0,Angola,AO,Africa
20/04/2020,20,4,2020,0,0,Angola,AO,Africa
19/04/2020,19,4,2020,5,0,Angola,AO,Africa
18/04/2020,18,4,2020,0,0,Angola,AO,Africa
17/04/2020,17,4,2020,0,0,Angola,AO,Africa
16/04/2020,16,4,2020,0,0,Angola,AO,Africa
15/04/2020,15,4,2020,0,0,Angola,AO,Africa
14/04/2020,14,4,2020,0,0,Angola,AO,Africa
13/04/2020,13,4,2020,0,0,Angola,AO,Africa
12/04/2020,12,4,2020,0,0,Angola,AO,Africa
11/04/2020,11,4,2020,0,0,Angola,AO,Africa
10/04/2020,10,4,2020,0,0,Angola,AO,Africa
09/04/2020,9,4,2020,2,0,Angola,AO,Africa
08/04/2020,8,4,2020,1,0,Angola,AO,Africa
07/04/2020,7,4,2020,2,0,Angola,AO,Africa
06/04/2020,6,4,2020,4,0,Angola,AO,Africa
05/04/2020,5,4,2020,2,0,Angola,AO,Africa
04/04/2020,4,4,2020,0,0,Angola,AO,Africa
03/04/2020,3,4,2020,0,0,Angola,AO,Africa
02/04/2020,2,4,2020,1,0,Angola,AO,Africa
01/04/2020,1,4,2020,0,0,Angola,AO,Africa
31/03/2020,31,3,2020,0,0,Angola,AO,Africa
30/03/2020,30,3,2020,3,2,Angola,AO,Africa
29/03/2020,29,3,2020,0,0,Angola,AO,Africa
28/03/2020,28,3,2020,1,0,Angola,AO,Africa
27/03/2020,27,3,2020,1,0,Angola,AO,Africa
26/03/2020,26,3,2020,0,0,Angola,AO,Africa
25/03/2020,25,3,2020,0,0,Angola,AO,Africa
24/03/2020,24,3,2020,0,0,Angola,AO,Africa
23/03/2020,23,3,2020,0,0,Angola,AO,Africa
22/03/2020,22,3,2020,2,0,Angola,AO,Africa
01/07/2020,1,7,2020,0,0,Anguilla,AI,America
30/06/2020,30,6,2020,0,0,Anguilla,AI,America
29/06/2020,29,6,2020,0,0,Anguilla,AI,America
28/06/2020,28,6,2020,0,0,Anguilla,AI,America
27/06/2020,27,6,2020,0,0,Anguilla,AI,America
26/06/2020,26,6,2020,0,0,Anguilla,AI,America
25/06/2020,25,6,2020,0,0,Anguilla,AI,America
24/06/2020,24,6,2020,0,0,Anguilla,AI,America
23/06/2020,23,6,2020,0,0,Anguilla,AI,America
22/06/2020,22,6,2020,0,0,Anguilla,AI,America
21/06/2020,21,6,2020,0,0,Anguilla,AI,America
20/06/2020,20,6,2020,0,0,Anguilla,AI,America
19/06/2020,19,6,2020,0,0,Anguilla,AI,America
18/06/2020,18,6,2020,0,0,Anguilla,AI,America
17/06/2020,17,6,2020,0,0,Anguilla,AI,America
16/06/2020,16,6,2020,0,0,Anguilla,AI,America
15/06/2020,15,6,2020,0,0,Anguilla,AI,America
14/06/2020,14,6,2020,0,0,Anguilla,AI,America
13/06/2020,13,6,2020,0,0,Anguilla,AI,America
12/06/2020,12,6,2020,0,0,Anguilla,AI,America
11/06/2020,11,6,2020,0,0,Anguilla,AI,America
10/06/2020,10,6,2020,0,0,Anguilla,AI,America
09/06/2020,9,6,2020,0,0,Anguilla,AI,America
08/06/2020,8,6,2020,0,0,Anguilla,AI,America
07/06/2020,7,6,2020,0,0,Anguilla,AI,America
06/06/2020,6,6,2020,0,0,Anguilla,AI,America
05/06/2020,5,6,2020,0,0,Anguilla,AI,America
04/06/2020,4,6,2020,0,0,Anguilla,AI,America
03/06/2020,3,6,2020,0,0,Anguilla,AI,America
02/06/2020,2,6,2020,0,0,Anguilla,AI,America
01/06/2020,1,6,2020,0,0,Anguilla,AI,America
31/05/2020,31,5,2020,0,0,Anguilla,AI,America
30/05/2020,30,5,2020,0,0,Anguilla,AI,America
29/05/2020,29,5,2020,0,0,Anguilla,AI,America
28/05/2020,28,5,2020,0,0,Anguilla,AI,America
27/05/2020,27,5,2020,0,0,Anguilla,AI,America
26/05/2020,26,5,2020,0,0,Anguilla,AI,America
25/05/2020,25,5,2020,0,0,Anguilla,AI,America
24/05/2020,24,5,2020,0,0,Anguilla,AI,America
23/05/2020,23,5,2020,0,0,Anguilla,AI,America
22/05/2020,22,5,2020,0,0,Anguilla,AI,America
21/05/2020,21,5,2020,0,0,Anguilla,AI,America
20/05/2020,20,5,2020,0,0,Anguilla,AI,America
19/05/2020,19,5,2020,0,0,Anguilla,AI,America
18/05/2020,18,5,2020,0,0,Anguilla,AI,America
17/05/2020,17,5,2020,0,0,Anguilla,AI,America
16/05/2020,16,5,2020,0,0,Anguilla,AI,America
15/05/2020,15,5,2020,0,0,Anguilla,AI,America
14/05/2020,14,5,2020,0,0,Anguilla,AI,America
13/05/2020,13,5,2020,0,0,Anguilla,AI,America
12/05/2020,12,5,2020,0,0,Anguilla,AI,America
11/05/2020,11,5,2020,0,0,Anguilla,AI,America
10/05/2020,10,5,2020,0,0,Anguilla,AI,America
09/05/2020,9,5,2020,0,0,Anguilla,AI,America
08/05/2020,8,5,2020,0,0,Anguilla,AI,America
07/05/2020,7,5,2020,0,0,Anguilla,AI,America
06/05/2020,6,5,2020,0,0,Anguilla,AI,America
05/05/2020,5,5,2020,0,0,Anguilla,AI,America
04/05/2020,4,5,2020,0,0,Anguilla,AI,America
03/05/2020,3,5,2020,0,0,Anguilla,AI,America
02/05/2020,2,5,2020,0,0,Anguilla,AI,America
01/05/2020,1,5,2020,0,0,Anguilla,AI,America
30/04/2020,30,4,2020,0,0,Anguilla,AI,America
29/04/2020,29,4,2020,0,0,Anguilla,AI,America
28/04/2020,28,4,2020,0,0,Anguilla,AI,America
27/04/2020,27,4,2020,0,0,Anguilla,AI,America
26/04/2020,26,4,2020,0,0,Anguilla,AI,America
25/04/2020,25,4,2020,0,0,Anguilla,AI,America
24/04/2020,24,4,2020,0,0,Anguilla,AI,America
23/04/2020,23,4,2020,0,0,Anguilla,AI,America
22/04/2020,22,4,2020,0,0,Anguilla,AI,America
21/04/2020,21,4,2020,0,0,Anguilla,AI,America
20/04/2020,20,4,2020,0,0,Anguilla,AI,America
19/04/2020,19,4,2020,0,0,Anguilla,AI,America
18/04/2020,18,4,2020,0,0,Anguilla,AI,America
17/04/2020,17,4,2020,0,0,Anguilla,AI,America
16/04/2020,16,4,2020,0,0,Anguilla,AI,America
15/04/2020,15,4,2020,0,0,Anguilla,AI,America
14/04/2020,14,4,2020,0,0,Anguilla,AI,America
13/04/2020,13,4,2020,0,0,Anguilla,AI,America
12/04/2020,12,4,2020,0,0,Anguilla,AI,America
11/04/2020,11,4,2020,0,0,Anguilla,AI,America
10/04/2020,10,4,2020,0,0,Anguilla,AI,America
09/04/2020,9,4,2020,0,0,Anguilla,AI,America
08/04/2020,8,4,2020,0,0,Anguilla,AI,America
07/04/2020,7,4,2020,0,0,Anguilla,AI,America
06/04/2020,6,4,2020,0,0,Anguilla,AI,America
05/04/2020,5,4,2020,0,0,Anguilla,AI,America
04/04/2020,4,4,2020,0,0,Anguilla,AI,America
03/04/2020,3,4,2020,1,0,Anguilla,AI,America
02/04/2020,2,4,2020,0,0,Anguilla,AI,America
01/04/2020,1,4,2020,0,0,Anguilla,AI,America
31/03/2020,31,3,2020,0,0,Anguilla,AI,America
30/03/2020,30,3,2020,0,0,Anguilla,AI,America
29/03/2020,29,3,2020,0,0,Anguilla,AI,America
28/03/2020,28,3,2020,0,0,Anguilla,AI,America
27/03/2020,27,3,2020,2,0,Anguilla,AI,America
01/07/2020,1,7,2020,0,0,Antigua_and_Barbuda,AG,America
30/06/2020,30,6,2020,1,0,Antigua_and_Barbuda,AG,America
29/06/2020,29,6,2020,0,0,Antigua_and_Barbuda,AG,America
28/06/2020,28,6,2020,0,0,Antigua_and_Barbuda,AG,America
27/06/2020,27,6,2020,0,0,Antigua_and_Barbuda,AG,America
26/06/2020,26,6,2020,0,0,Antigua_and_Barbuda,AG,America
25/06/2020,25,6,2020,39,0,Antigua_and_Barbuda,AG,America
24/06/2020,24,6,2020,0,0,Antigua_and_Barbuda,AG,America
23/06/2020,23,6,2020,0,0,Antigua_and_Barbuda,AG,America
22/06/2020,22,6,2020,0,0,Antigua_and_Barbuda,AG,America
21/06/2020,21,6,2020,0,0,Antigua_and_Barbuda,AG,America
20/06/2020,20,6,2020,0,0,Antigua_and_Barbuda,AG,America
19/06/2020,19,6,2020,0,0,Antigua_and_Barbuda,AG,America
18/06/2020,18,6,2020,0,0,Antigua_and_Barbuda,AG,America
17/06/2020,17,6,2020,0,0,Antigua_and_Barbuda,AG,America
16/06/2020,16,6,2020,0,0,Antigua_and_Barbuda,AG,America
15/06/2020,15,6,2020,0,0,Antigua_and_Barbuda,AG,America
14/06/2020,14,6,2020,0,0,Antigua_and_Barbuda,AG,America
13/06/2020,13,6,2020,0,0,Antigua_and_Barbuda,AG,America
12/06/2020,12,6,2020,0,0,Antigua_and_Barbuda,AG,America
11/06/2020,11,6,2020,0,0,Antigua_and_Barbuda,AG,America
10/06/2020,10,6,2020,0,0,Antigua_and_Barbuda,AG,America
09/06/2020,9,6,2020,0,0,Antigua_and_Barbuda,AG,America
08/06/2020,8,6,2020,0,0,Antigua_and_Barbuda,AG,America
07/06/2020,7,6,2020,0,0,Antigua_and_Barbuda,AG,America
06/06/2020,6,6,2020,0,0,Antigua_and_Barbuda,AG,America
05/06/2020,5,6,2020,0,0,Antigua_and_Barbuda,AG,America
04/06/2020,4,6,2020,1,0,Antigua_and_Barbuda,AG,America
03/06/2020,3,6,2020,0,0,Antigua_and_Barbuda,AG,America
02/06/2020,2,6,2020,0,0,Antigua_and_Barbuda,AG,America
01/06/2020,1,6,2020,0,0,Antigua_and_Barbuda,AG,America
31/05/2020,31,5,2020,0,0,Antigua_and_Barbuda,AG,America
30/05/2020,30,5,2020,0,0,Antigua_and_Barbuda,AG,America
29/05/2020,29,5,2020,0,0,Antigua_and_Barbuda,AG,America
28/05/2020,28,5,2020,0,0,Antigua_and_Barbuda,AG,America
27/05/2020,27,5,2020,0,0,Antigua_and_Barbuda,AG,America
26/05/2020,26,5,2020,0,0,Antigua_and_Barbuda,AG,America
25/05/2020,25,5,2020,0,0,Antigua_and_Barbuda,AG,America
24/05/2020,24,5,2020,0,0,Antigua_and_Barbuda,AG,America
23/05/2020,23,5,2020,0,0,Antigua_and_Barbuda,AG,America
22/05/2020,22,5,2020,0,0,Antigua_and_Barbuda,AG,America
21/05/2020,21,5,2020,0,0,Antigua_and_Barbuda,AG,America
20/05/2020,20,5,2020,0,0,Antigua_and_Barbuda,AG,America
19/05/2020,19,5,2020,0,0,Antigua_and_Barbuda,AG,America
18/05/2020,18,5,2020,0,0,Antigua_and_Barbuda,AG,America
17/05/2020,17,5,2020,0,0,Antigua_and_Barbuda,AG,America
16/05/2020,16,5,2020,0,0,Antigua_and_Barbuda,AG,America
15/05/2020,15,5,2020,0,0,Antigua_and_Barbuda,AG,America
14/05/2020,14,5,2020,0,0,Antigua_and_Barbuda,AG,America
13/05/2020,13,5,2020,0,0,Antigua_and_Barbuda,AG,America
12/05/2020,12,5,2020,0,0,Antigua_and_Barbuda,AG,America
11/05/2020,11,5,2020,0,0,Antigua_and_Barbuda,AG,America
10/05/2020,10,5,2020,0,0,Antigua_and_Barbuda,AG,America
09/05/2020,9,5,2020,0,0,Antigua_and_Barbuda,AG,America
08/05/2020,8,5,2020,0,0,Antigua_and_Barbuda,AG,America
07/05/2020,7,5,2020,0,0,Antigua_and_Barbuda,AG,America
06/05/2020,6,5,2020,0,0,Antigua_and_Barbuda,AG,America
05/05/2020,5,5,2020,0,0,Antigua_and_Barbuda,AG,America
04/05/2020,4,5,2020,0,0,Antigua_and_Barbuda,AG,America
03/05/2020,3,5,2020,0,0,Antigua_and_Barbuda,AG,America
02/05/2020,2,5,2020,1,0,Antigua_and_Barbuda,AG,America
01/05/2020,1,5,2020,0,0,Antigua_and_Barbuda,AG,America
30/04/2020,30,4,2020,0,0,Antigua_and_Barbuda,AG,America
29/04/2020,29,4,2020,0,0,Antigua_and_Barbuda,AG,America
28/04/2020,28,4,2020,0,0,Antigua_and_Barbuda,AG,America
27/04/2020,27,4,2020,0,0,Antigua_and_Barbuda,AG,America
26/04/2020,26,4,2020,0,0,Antigua_and_Barbuda,AG,America
25/04/2020,25,4,2020,0,0,Antigua_and_Barbuda,AG,America
24/04/2020,24,4,2020,0,0,Antigua_and_Barbuda,AG,America
23/04/2020,23,4,2020,0,0,Antigua_and_Barbuda,AG,America
22/04/2020,22,4,2020,1,0,Antigua_and_Barbuda,AG,America
21/04/2020,21,4,2020,0,1,Antigua_and_Barbuda,AG,America
20/04/2020,20,4,2020,0,0,Antigua_and_Barbuda,AG,America
19/04/2020,19,4,2020,0,0,Antigua_and_Barbuda,AG,America
18/04/2020,18,4,2020,0,0,Antigua_and_Barbuda,AG,America
17/04/2020,17,4,2020,0,0,Antigua_and_Barbuda,AG,America
16/04/2020,16,4,2020,0,0,Antigua_and_Barbuda,AG,America
15/04/2020,15,4,2020,0,0,Antigua_and_Barbuda,AG,America
14/04/2020,14,4,2020,2,0,Antigua_and_Barbuda,AG,America
13/04/2020,13,4,2020,0,0,Antigua_and_Barbuda,AG,America
12/04/2020,12,4,2020,0,0,Antigua_and_Barbuda,AG,America
11/04/2020,11,4,2020,2,0,Antigua_and_Barbuda,AG,America
10/04/2020,10,4,2020,4,2,Antigua_and_Barbuda,AG,America
09/04/2020,9,4,2020,0,0,Antigua_and_Barbuda,AG,America
08/04/2020,8,4,2020,0,0,Antigua_and_Barbuda,AG,America
07/04/2020,7,4,2020,0,0,Antigua_and_Barbuda,AG,America
06/04/2020,6,4,2020,0,0,Antigua_and_Barbuda,AG,America
05/04/2020,5,4,2020,0,0,Antigua_and_Barbuda,AG,America
04/04/2020,4,4,2020,6,0,Antigua_and_Barbuda,AG,America
03/04/2020,3,4,2020,2,0,Antigua_and_Barbuda,AG,America
02/04/2020,2,4,2020,0,0,Antigua_and_Barbuda,AG,America
01/04/2020,1,4,2020,0,0,Antigua_and_Barbuda,AG,America
31/03/2020,31,3,2020,0,0,Antigua_and_Barbuda,AG,America
30/03/2020,30,3,2020,0,0,Antigua_and_Barbuda,AG,America
29/03/2020,29,3,2020,0,0,Antigua_and_Barbuda,AG,America
28/03/2020,28,3,2020,0,0,Antigua_and_Barbuda,AG,America
27/03/2020,27,3,2020,4,0,Antigua_and_Barbuda,AG,America
26/03/2020,26,3,2020,0,0,Antigua_and_Barbuda,AG,America
25/03/2020,25,3,2020,2,0,Antigua_and_Barbuda,AG,America
24/03/2020,24,3,2020,0,0,Antigua_and_Barbuda,AG,America
23/03/2020,23,3,2020,0,0,Antigua_and_Barbuda,AG,America
22/03/2020,22,3,2020,0,0,Antigua_and_Barbuda,AG,America
21/03/2020,21,3,2020,0,0,Antigua_and_Barbuda,AG,America
15/03/2020,15,3,2020,1,0,Antigua_and_Barbuda,AG,America
01/07/2020,1,7,2020,2262,27,Argentina,AR,America
30/06/2020,30,6,2020,4524,63,Argentina,AR,America
29/06/2020,29,6,2020,0,10,Argentina,AR,America
28/06/2020,28,6,2020,5287,40,Argentina,AR,America
27/06/2020,27,6,2020,0,43,Argentina,AR,America
26/06/2020,26,6,2020,2606,39,Argentina,AR,America
25/06/2020,25,6,2020,4920,36,Argentina,AR,America
24/06/2020,24,6,2020,0,6,Argentina,AR,America
23/06/2020,23,6,2020,2146,32,Argentina,AR,America
22/06/2020,22,6,2020,1581,19,Argentina,AR,America
21/06/2020,21,6,2020,1634,13,Argentina,AR,America
20/06/2020,20,6,2020,4018,50,Argentina,AR,America
19/06/2020,19,6,2020,0,16,Argentina,AR,America
18/06/2020,18,6,2020,1393,35,Argentina,AR,America
17/06/2020,17,6,2020,1374,24,Argentina,AR,America
16/06/2020,16,6,2020,1208,21,Argentina,AR,America
15/06/2020,15,6,2020,1282,18,Argentina,AR,America
14/06/2020,14,6,2020,1531,30,Argentina,AR,America
13/06/2020,13,6,2020,1391,20,Argentina,AR,America
12/06/2020,12,6,2020,1373,30,Argentina,AR,America
11/06/2020,11,6,2020,1239,18,Argentina,AR,America
10/06/2020,10,6,2020,1141,24,Argentina,AR,America
